CATEGORY,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,SAMPLES,CURRENT_A,VOLTAGE_V,GAS_BAR,ROBOT_SPEED_CPM,DIRECTORY,SUBDIRS,SPLIT
Warping,NON_FILLET,7,FE410,20,170,20.0,3.6,30,warping_weld_12_12_08_22_butt_joint,warping_weld_12_12_08_22_butt_joint/12-08-22-0209-10,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,155,20.0,3.5,30,excessive_penetration_weld_7_11-07-22_Butt,excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0118-01,VAL
Warping,NON_FILLET,7,FE410,20,170,20.0,4.0,30,warping_weld_8_11_27_22_butt_joint,warping_weld_8_11_27_22_butt_joint/11-27-22-0131-10,VAL
Warping,NON_FILLET,7,FE410,20,170,18.0,3.6,30,warping_weld_14_12_09_22_butt_joint,warping_weld_14_12_09_22_butt_joint/12-09-22-0249-10,VAL
Spatter,NON_FILLET,7,FE410,20,165,13.5,3.5,35,spatter_weld_13_12-06-22_plane_plate,spatter_weld_13_12-06-22_plane_plate/12-06-22-0224-09,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,120,20.0,3.0,27,excessive_penetration_weld_1_09_09_2022_butt_joint,excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0019-01,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,140,19.0,4.0,30,lack_of_fusion_6_11-20-22_butt,lack_of_fusion_6_11-20-22_butt/11-20-22-0098-07,VAL
Burnthrough,NON_FILLET,3,FE410,19,170,22.0,4.0,30,burnthrough_weld_2_10-11-22_Butt_Joint,burnthrough_weld_2_10-11-22_Butt_Joint/10-11-22-0004-02,VAL
Undercut,FILLET,7,BSK46,16,280,18.0,3.2,35,undercut_1_03-20-23_BSK46,undercut_1_03-20-23_BSK46/03-20-23-0006-05,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,140,20.0,3.0,30,porosity_w-excessive_penetration_4_10_07_2022_butt_joint,porosity_w-excessive_penetration_4_10_07_2022_butt_joint/10-07-22-0043-04,VAL
Porosity,NON_FILLET,7,FE410,20,160,22.0,0.0,30,porosity_weld_3_09-19-2022_plane_plate,porosity_weld_3_09-19-2022_plane_plate/09-19-22-0039-03,VAL
Undercut,FILLET,7,FE410,20,290,18.0,3.2,30,undercut_1_03-15-23_Fe410,undercut_1_03-15-23_Fe410/03-15-23-0015-05,VAL
Undercut,FILLET,7,BSK46,16,280,18.0,3.2,35,undercut_1_03-20-23_BSK46,undercut_1_03-20-23_BSK46/03-20-23-0008-05,VAL
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,160,21.0,0.0,30,porosity_w_ep_3_02-24-23_Fe410,porosity_w_ep_3_02-24-23_Fe410/02-24-23-0048-04,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,110,21.0,4.0,23,porosity_w-excessive_penetration_10_11_01_22_butt_joint,porosity_w-excessive_penetration_10_11_01_22_butt_joint/11-01-22-0167-04,VAL
Excessive_Penetration,FILLET,3,FE410,20,145,17.0,3.2,25,excessive_penetration_5_02-23-23_Fe410,excessive_penetration_5_02-23-23_Fe410/02-23-23-0095-01,VAL
Burnthrough,NON_FILLET,3,FE410,19,175,22.0,4.0,30,burnthrough_weld_3_10-11-22_Butt_Joint,burnthrough_weld_3_10-11-22_Butt_Joint/10-11-22-0037-02,VAL
Spatter,NON_FILLET,7,FE410,20,165,14.5,3.5,35,spatter_weld_14_12-06-22_plane_plate,spatter_weld_14_12-06-22_plane_plate/12-06-22-0257-09,VAL
Excessive_Convexity,FILLET,7,FE410,20,300,17.0,3.2,25,excessive_convexity_6_03-06-23_Fe410,excessive_convexity_6_03-06-23_Fe410/03-06-23-0110-08,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,140,17.0,4.0,30,lack_of_fusion_3_10-16-22_butt,lack_of_fusion_3_10-16-22_butt/10-16-22-0038-07,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,135,16.0,3.5,35,lack_of_fusion_13_12-07-22_butt,lack_of_fusion_13_12-07-22_butt/12-07-22-0231-07,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,140,20.0,3.0,30,porosity_w-excessive_penetration_4_10_07_2022_butt_joint,porosity_w-excessive_penetration_4_10_07_2022_butt_joint/10-07-22-0059-04,VAL
Overlap,FILLET,7,FE410,20,245,18.0,2.0,30,overlap_5_03-22-23_Fe410,overlap_5_03-22-23_Fe410/03-22-23-0082-06,VAL
Undercut,FILLET,7,FE410,20,310,20.5,3.2,30,undercut_7_03-15-23_Fe410,undercut_7_03-15-23_Fe410/03-15-23-0139-05,VAL
Burnthrough,NON_FILLET,3,FE410,20,165,20.0,4.0,30,burnthrough_weld_12_12-14-22_butt_joint,burnthrough_weld_12_12-14-22_butt_joint/12-14-22-0201-02,VAL
Overlap,FILLET,7,FE410,20,230,18.0,2.0,30,overlap_1_03-22-23_Fe410,overlap_1_03-22-23_Fe410/03-22-23-0004-06,VAL
Burnthrough,NON_FILLET,3,FE410,20,175,23.0,4.0,30,burnthrough_weld_5_10-16-22_Butt_Joint,burnthrough_weld_5_10-16-22_Butt_Joint/10-16-22-0065-02,VAL
Good,NON_FILLET,7,BSK46,20,165,21.0,3.6,30,good_weld_32_12-24-22_butt_BSK46,good_weld_32_12-24-22_butt_BSK46/12-24-22-0505-00,VAL
Porosity,NON_FILLET,7,FE410,20,140,18.0,0.0,30,porosity_weld_14_11-26-22_plane_plate,porosity_weld_14_11-26-22_plane_plate/11-26-22-0254-03,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,150,19.0,3.0,30,porosity_w-excessive_penetration_5_10_07_2022_butt_joint,porosity_w-excessive_penetration_5_10_07_2022_butt_joint/10-07-22-0073-04,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,155,21.0,3.5,30,excessive_penetration_weld_9_11-07-22_butt,excessive_penetration_weld_9_11-07-22_butt/11-07-22-0148-01,VAL
Undercut,FILLET,7,FE410,20,300,18.5,3.2,30,undercut_3_03-15-23_Fe410,undercut_3_03-15-23_Fe410/03-15-23-0053-05,VAL
Good,NON_FILLET,7,BSK46,20,150,18.0,3.6,30,good_weld_33_12-25-22_butt_BSK46,good_weld_33_12-25-22_butt_BSK46/12-25-22-0531-00,VAL
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_10_09-29-22_butt,good_weld_10_09-29-22_butt/09-30-22-0077-00,TEST
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_8_09-29-22_butt,good_weld_8_09-29-22_butt/09-29-22-0025-00,TEST
Good,NON_FILLET,7,FE410,20,180,24.0,4.0,30,good_weld_08_17_22_plane_plate,good_weld_08_17_22_plane_plate/08-17-22-0012-00,TEST
Good,NON_FILLET,7,FE410,20,170,23.0,4.0,30,good_weld_3_09-26-22_plane_plate,good_weld_3_09-26-22_plane_plate/09-26-22-0006-00,TEST
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_13_10-20-22_Plane_Plate,good_weld_13_10-20-22_Plane_Plate/10-20-22-0127-00,TEST
Good,NON_FILLET,7,FE410,19,160,23.0,4.0,30,good_weld_9_09-29-22_butt,good_weld_9_09-29-22_butt/09-30-22-0060-00,TEST
Good,NON_FILLET,7,FE410,20,170,23.0,4.0,30,good_weld_3_09-26-22_plane_plate,good_weld_3_09-26-22_plane_plate/09-26-22-0019-00,TEST
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_8_09-29-22_butt,good_weld_8_09-29-22_butt/09-29-22-0024-00,TEST
Good,NON_FILLET,7,FE410,20,180,24.0,4.0,30,good_weld_08_17_22_plane_plate,good_weld_08_17_22_plane_plate/08-17-22-0015-00,TEST
Good,NON_FILLET,7,FE410,18,150,22.0,4.0,30,good_weld_22_12-13-22_butt,good_weld_22_12-13-22_butt/12-13-22-0314-00,TEST
Good,FILLET,7,FE410,20,160,19.0,3.5,25,good_weld_5_02-16-23_Fe410,good_weld_5_02-16-23_Fe410/02-16-23-0089-00,TEST
Good,NON_FILLET,7,FE410,19,180,24.0,4.0,30,good_weld_08_11_22_butt_joint,good_weld_08_11_22_butt_joint/08-11-22-0003-00,TEST
Good,FILLET,7,FE410,20,160,19.0,3.5,25,good_weld_5_02-16-23_Fe410,good_weld_5_02-16-23_Fe410/02-16-23-0086-00,TEST
Good,FILLET,7,FE410,10,165,20.0,4.0,25,good_weld_7_02-17-23_Fe410,good_weld_7_02-17-23_Fe410/02-17-23-0130-00,TEST
Good,NON_FILLET,7,FE410,16,160,21.0,4.0,30,good_weld_17_11-18-22_plane_plate,good_weld_17_11-18-22_plane_plate/11-18-22-0211-00,TEST
Good,NON_FILLET,7,FE410,10,170,24.0,4.0,30,good_weld_16_11-18-22_plane_plate,good_weld_16_11-18-22_plane_plate/11-18-22-0195-00,TEST
Good,NON_FILLET,7,FE410,20,155,20.0,4.0,30,good_weld_15_10-21-22_Plane_Plate,good_weld_15_10-21-22_Plane_Plate/10-21-22-0179-00,TEST
Good,NON_FILLET,7,FE410,20,170,23.0,4.0,30,good_weld_3_09-26-22_plane_plate,good_weld_3_09-26-22_plane_plate/09-26-22-0018-00,TEST
Good,NON_FILLET,7,FE410,20,150,22.0,4.0,30,good_weld_12_10-20-22_Plane_Plate,good_weld_12_10-20-22_Plane_Plate/10-20-22-0111-00,TEST
Good,NON_FILLET,7,FE410,20,150,19.0,4.0,30,good_weld_24_12-13-22_butt,good_weld_24_12-13-22_butt/12-13-22-0344-00,TEST
Good,NON_FILLET,7,FE410,20,165,21.0,4.0,30,good_weld_29_12-13-22_butt,good_weld_29_12-13-22_butt/12-13-22-0449-00,TEST
Good,FILLET,7,FE410,15,170,21.0,4.5,25,good_weld_1_02-09-23_Fe410,good_weld_1_02-09-23_Fe410/02-09-23-0020-00,TEST
Good,NON_FILLET,7,FE410,20,150,19.0,4.0,30,good_weld_24_12-13-22_butt,good_weld_24_12-13-22_butt/12-13-22-0346-00,TEST
Good,NON_FILLET,7,FE410,20,155,19.0,4.0,30,good_weld_26_12-13-22_butt,good_weld_26_12-13-22_butt/12-13-22-0397-00,TEST
Good,NON_FILLET,7,FE410,20,155,20.0,4.0,30,good_weld_25_12-13-22_butt,good_weld_25_12-13-22_butt/12-13-22-0378-00,TEST
Good,NON_FILLET,7,FE410,18,150,22.0,4.0,30,good_weld_22_12-13-22_butt,good_weld_22_12-13-22_butt/12-13-22-0302-00,TEST
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_13_10-20-22_Plane_Plate,good_weld_13_10-20-22_Plane_Plate/10-20-22-0133-00,TEST
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_8_09-29-22_butt,good_weld_8_09-29-22_butt/09-29-22-0026-00,TEST
Good,FILLET,7,FE410,20,150,18.0,3.8,25,good_weld_3_02-13-23_Fe410,good_weld_3_02-13-23_Fe410/02-13-23-0053-00,TEST
Good,NON_FILLET,7,FE410,20,160,21.0,4.0,30,good_weld_27_12-13-22_butt,good_weld_27_12-13-22_butt/12-13-22-0420-00,TEST
Good,NON_FILLET,7,FE410,20,150,19.0,4.0,30,good_weld_14_10-21-22_Plane_Plate,good_weld_14_10-21-22_Plane_Plate/10-21-22-0160-00,TEST
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_11_10-20-22_Plane_Plate,good_weld_11_10-20-22_Plane_Plate/10-20-22-0092-00,TEST
Good,FILLET,7,FE410,20,150,18.0,3.8,25,good_weld_3_02-13-23_Fe410,good_weld_3_02-13-23_Fe410/02-13-23-0049-00,TEST
Good,NON_FILLET,7,FE410,20,160,21.0,4.0,30,good_weld_27_12-13-22_butt,good_weld_27_12-13-22_butt/12-13-22-0418-00,TEST
Good,NON_FILLET,7,FE410,18,150,22.0,4.0,30,good_weld_22_12-13-22_butt,good_weld_22_12-13-22_butt/12-13-22-0307-00,TEST
Good,NON_FILLET,7,FE410,20,155,20.0,4.0,30,good_weld_25_12-13-22_butt,good_weld_25_12-13-22_butt/12-13-22-0380-00,TEST
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_21_12-13-22_butt,good_weld_21_12-13-22_butt/12-13-22-0284-00,TEST
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_21_12-13-22_butt,good_weld_21_12-13-22_butt/12-13-22-0287-00,TEST
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_11_10-20-22_Plane_Plate,good_weld_11_10-20-22_Plane_Plate/10-20-22-0100-00,TEST
Good,NON_FILLET,7,FE410,10,170,24.0,4.0,30,good_weld_16_11-18-22_plane_plate,good_weld_16_11-18-22_plane_plate/11-18-22-0199-00,TEST
Good,NON_FILLET,7,FE410,18,150,22.0,4.0,30,good_weld_22_12-13-22_butt,good_weld_22_12-13-22_butt/12-13-22-0303-00,TEST
Good,FILLET,7,FE410,15,155,18.0,3.5,25,good_weld_4_02-14-23_Fe410,good_weld_4_02-14-23_Fe410/02-14-23-0067-00,TEST
Good,NON_FILLET,7,FE410,19,160,23.0,4.0,30,good_weld_9_09-29-22_butt,good_weld_9_09-29-22_butt/09-30-22-0053-00,TEST
Good,NON_FILLET,7,FE410,18,150,22.0,4.0,30,good_weld_22_12-13-22_butt,good_weld_22_12-13-22_butt/12-13-22-0309-00,TEST
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_13_10-20-22_Plane_Plate,good_weld_13_10-20-22_Plane_Plate/10-20-22-0123-00,TEST
Good,FILLET,7,FE410,20,160,19.0,3.5,25,good_weld_5_02-16-23_Fe410,good_weld_5_02-16-23_Fe410/02-17-23-0096-00,TEST
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_11_10-20-22_Plane_Plate,good_weld_11_10-20-22_Plane_Plate/10-20-22-0083-00,TEST
Good,NON_FILLET,7,FE410,20,140,19.0,4.0,30,good_weld_20_11-20-22_plane_plate,good_weld_20_11-20-22_plane_plate/11-20-22-0274-00,TEST
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_4_09-26-22_plane_plate,good_weld_4_09-26-22_plane_plate/09-26-22-0028-00,TEST
Good,NON_FILLET,7,FE410,20,150,22.0,4.0,30,good_weld_12_10-20-22_Plane_Plate,good_weld_12_10-20-22_Plane_Plate/10-20-22-0107-00,TEST
Good,NON_FILLET,7,FE410,20,150,19.0,4.0,30,good_weld_14_10-21-22_Plane_Plate,good_weld_14_10-21-22_Plane_Plate/10-21-22-0150-00,TEST
Good,FILLET,7,FE410,19,165,21.0,4.5,25,2_good_weld_2_02-09-23_Fe410,2_good_weld_2_02-09-23_Fe410/04-01-23-0010-00,TEST
Good,NON_FILLET,7,FE410,20,150,22.0,4.0,30,good_weld_12_10-20-22_Plane_Plate,good_weld_12_10-20-22_Plane_Plate/10-20-22-0118-00,TEST
Good,NON_FILLET,7,FE410,20,160,21.0,4.0,30,good_weld_27_12-13-22_butt,good_weld_27_12-13-22_butt/12-13-22-0416-00,TEST
Good,FILLET,7,FE410,15,155,18.0,3.5,25,good_weld_4_02-14-23_Fe410,good_weld_4_02-14-23_Fe410/02-14-23-0077-00,TEST
Good,NON_FILLET,7,FE410,20,165,21.0,4.0,30,good_weld_29_12-13-22_butt,good_weld_29_12-13-22_butt/12-13-22-0458-00,TEST
Good,NON_FILLET,7,FE410,20,140,19.0,4.0,30,good_weld_20_11-20-22_plane_plate,good_weld_20_11-20-22_plane_plate/11-20-22-0267-00,TEST
Good,NON_FILLET,7,FE410,20,160,21.0,4.0,30,good_weld_27_12-13-22_butt,good_weld_27_12-13-22_butt/12-13-22-0419-00,TEST
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_8_09-29-22_butt,good_weld_8_09-29-22_butt/09-29-22-0034-00,TEST
Good,NON_FILLET,7,FE410,20,160,23.0,4.0,30,good_weld_5_09-26-22_plane_plate,good_weld_5_09-26-22_plane_plate/09-26-22-0049-00,TEST
Good,FILLET,7,FE410,20,150,18.0,3.8,25,good_weld_3_02-13-23_Fe410,good_weld_3_02-13-23_Fe410/02-13-23-0050-00,TEST
Good,NON_FILLET,7,FE410,20,140,18.0,4.0,30,good_weld_19_11-20-22_plane_plate,good_weld_19_11-20-22_plane_plate/11-20-22-0258-00,TEST
Good,FILLET,7,FE410,15,170,21.0,4.5,25,good_weld_1_02-09-23_Fe410,good_weld_1_02-09-23_Fe410/02-09-23-0012-00,TEST
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_8_09-29-22_butt,good_weld_8_09-29-22_butt/09-29-22-0030-00,TEST
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_18_11-18-22_plane_plate,good_weld_18_11-18-22_plane_plate/11-20-22-0228-00,TEST
Good,NON_FILLET,7,FE410,20,160,22.0,4.0,30,good_weld_6_09-26-22_plane_plate,good_weld_6_09-26-22_plane_plate/09-26-22-0068-00,TEST
Good,NON_FILLET,7,FE410,16,160,21.0,4.0,30,good_weld_17_11-18-22_plane_plate,good_weld_17_11-18-22_plane_plate/11-18-22-0218-00,TEST
Good,NON_FILLET,7,FE410,16,160,21.0,4.0,30,good_weld_17_11-18-22_plane_plate,good_weld_17_11-18-22_plane_plate/11-18-22-0206-00,TEST
Good,FILLET,7,FE410,17,165,19.0,3.8,25,good_weld_6_02-17-23_Fe410,good_weld_6_02-17-23_Fe410/02-17-23-0116-00,TEST
Good,NON_FILLET,7,FE410,20,160,22.0,4.0,30,good_weld_6_09-26-22_plane_plate,good_weld_6_09-26-22_plane_plate/09-26-22-0063-00,TEST
Good,FILLET,7,FE410,5,155,18.0,3.5,25,3_good_weld_4_02-14-23_Fe410,3_good_weld_4_02-14-23_Fe410/04-01-23-0027-00,TEST
Good,NON_FILLET,7,FE410,10,170,24.0,4.0,30,8_good_weld_plane_plate,8_good_weld_plane_plate/12-31-22-0004-00,TEST
Warping,NON_FILLET,7,FE410,20,160,23.0,4.0,30,warping_weld_4_11_09_22_butt_joint,warping_weld_4_11_09_22_butt_joint/11-09-22-0057-10,TEST
Burnthrough,NON_FILLET,3,FE410,20,165,20.0,4.0,30,burnthrough_weld_12_12-14-22_butt_joint,burnthrough_weld_12_12-14-22_butt_joint/12-14-22-0203-02,TEST
Crater_Cracks,FILLET,7,FE410,2,290,19.0,2.0,25,9_crater_cracks_3_03-20-23_Fe410,9_crater_cracks_3_03-20-23_Fe410/04-03-23-0009-11,TEST
Spatter,NON_FILLET,7,FE410,6,170,16.0,3.5,30,7_spatter,7_spatter/12-31-22-0006-09,TEST
Porosity,NON_FILLET,7,FE410,20,150,21.0,0.0,30,porosity_weld_6_10-27-22_plane_plate,porosity_weld_6_10-27-22_plane_plate/10-27-22-0087-03,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,BSK46,20,160,22.0,0.0,30,porosity_w-excessive_penetration_15_12_22_22_butt_joint_BSK46,porosity_w-excessive_penetration_15_12_22_22_butt_joint_BSK46/12-22-22-0277-04,TEST
Burnthrough,NON_FILLET,3,FE410,19,175,22.0,4.0,30,burnthrough_weld_3_10-11-22_Butt_Joint,burnthrough_weld_3_10-11-22_Butt_Joint/10-11-22-0038-02,TEST
Porosity,NON_FILLET,7,FE410,20,150,22.0,0.0,30,porosity_weld_2_09-19-2022_plane_plate,porosity_weld_2_09-19-2022_plane_plate/09-19-22-0002-03,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,110,21.0,4.0,23,porosity_w-excessive_penetration_10_11_01_22_butt_joint,porosity_w-excessive_penetration_10_11_01_22_butt_joint/11-01-22-0175-04,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,19,150,20.0,3.0,30,porosity_w-excessive_penetration_2_10_04_2022_butt_joint,porosity_w-excessive_penetration_2_10_04_2022_butt_joint/10-04-22-0007-04,TEST
Lack_of_Fusion,NON_FILLET,7,FE410,20,135,16.0,4.0,30,lack_of_fusion_10_11-21-22_butt,lack_of_fusion_10_11-21-22_butt/11-21-22-0161-07,TEST
Burnthrough,NON_FILLET,3,FE410,19,170,20.0,3.6,30,burnthrough_weld_13_12-14-22_butt_joint,burnthrough_weld_13_12-14-22_butt_joint/12-14-22-0222-02,TEST
Excessive_Convexity,FILLET,7,BSK46,19,290,17.0,3.2,30,excessive_convexity_1_03-19-23_BSK46,excessive_convexity_1_03-19-23_BSK46/03-19-23-0016-08,TEST
Crater_Cracks,FILLET,7,FE410,18,290,19.5,2.0,25,crater_cracks_7_03-20-23_Fe410,crater_cracks_7_03-20-23_Fe410/03-20-23-0135-11,TEST
Lack_of_Fusion,NON_FILLET,7,FE410,20,140,18.0,4.0,30,lack_of_fusion_2_10-16-22_butt,lack_of_fusion_2_10-16-22_butt/10-16-22-0016-07,TEST
Warping,NON_FILLET,7,FE410,20,175,19.0,3.6,30,warping_weld_13_12_09_22_butt_joint,warping_weld_13_12_09_22_butt_joint/12-09-22-0234-10,TEST
Porosity_w_Excessive_Penetration,FILLET,3,BSK46,20,180,18.0,0.0,30,porosity_w_ep_1_03-19-23_BSK46,porosity_w_ep_1_03-19-23_BSK46/03-19-23-0002-04,TEST
Porosity,NON_FILLET,7,FE410,20,180,22.0,0.0,30,porosity_weld_5_09-19-2022_plane_plate,porosity_weld_5_09-19-2022_plane_plate/09-19-22-0072-03,TEST
Porosity,NON_FILLET,7,FE410,20,140,18.0,0.0,30,porosity_weld_14_11-26-22_plane_plate,porosity_weld_14_11-26-22_plane_plate/11-26-22-0256-03,TEST
Excessive_Penetration,FILLET,3,FE410,20,155,18.0,3.2,25,excessive_penetration_3_02-19-23_Fe410,excessive_penetration_3_02-19-23_Fe410/02-19-23-0058-01,TEST
Burnthrough,NON_FILLET,3,FE410,20,165,24.0,3.5,30,burnthrough_weld_11_12-06-22_butt_joint,burnthrough_weld_11_12-06-22_butt_joint/12-06-22-0185-02,TEST
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,170,22.5,0.0,30,porosity_w_ep_6_02-26-23_Fe410,porosity_w_ep_6_02-26-23_Fe410/02-26-23-0102-04,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,130,20.0,4.0,24,porosity_w-excessive_penetration_8_10_30_22_butt_joint,porosity_w-excessive_penetration_8_10_30_22_butt_joint/10-30-22-0128-04,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,150,19.0,3.0,30,porosity_w-excessive_penetration_5_10_07_2022_butt_joint,porosity_w-excessive_penetration_5_10_07_2022_butt_joint/10-07-22-0074-04,TEST
Undercut,FILLET,7,FE410,20,310,20.5,3.2,30,undercut_7_03-15-23_Fe410,undercut_7_03-15-23_Fe410/03-15-23-0135-05,TEST
Spatter,NON_FILLET,7,FE410,20,150,16.0,3.0,30,spatter_weld_1_08_27_2022_plane_plate_corrected,spatter_weld_1_08_27_2022_plane_plate_corrected/08-30-22-0009-09,TEST
Porosity,NON_FILLET,7,FE410,20,170,24.0,0.0,30,porosity_weld_11_11-25-22_plane_plate,porosity_weld_11_11-25-22_plane_plate/11-25-22-0188-03,TEST
Undercut,FILLET,7,FE410,20,295,18.0,3.2,30,undercut_2_03-15-23_Fe410,undercut_2_03-15-23_Fe410/03-15-23-0034-05,TEST
Overlap,FILLET,7,FE410,19,240,18.0,2.0,30,overlap_2_03-22-23_Fe410,overlap_2_03-22-23_Fe410/03-22-23-0023-06,TEST
Excessive_Convexity,FILLET,7,FE410,20,295,18.0,3.2,25,excessive_convexity_2_03-04-23_Fe410,excessive_convexity_2_03-04-23_Fe410/03-04-23-0025-08,TEST
Spatter,NON_FILLET,7,FE410,20,165,14.0,3.5,35,spatter_weld_11_12-06-22_plane_plate,spatter_weld_11_12-06-22_plane_plate/12-06-22-0195-09,TEST
Excessive_Convexity,FILLET,7,FE410,20,300,17.0,3.2,25,excessive_convexity_6_03-06-23_Fe410,excessive_convexity_6_03-06-23_Fe410/03-06-23-0103-08,TEST
Porosity,NON_FILLET,7,FE410,20,150,22.0,0.0,30,porosity_weld_2_09-19-2022_plane_plate,porosity_weld_2_09-19-2022_plane_plate/09-19-22-0009-03,TEST
Porosity,NON_FILLET,7,FE410,20,160,22.0,0.0,30,porosity_weld_3_09-19-2022_plane_plate,porosity_weld_3_09-19-2022_plane_plate/09-19-22-0038-03,TEST
Porosity,NON_FILLET,7,FE410,20,170,24.0,0.0,30,porosity_weld_11_11-25-22_plane_plate,porosity_weld_11_11-25-22_plane_plate/11-25-22-0182-03,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,130,20.0,4.0,24,porosity_w-excessive_penetration_8_10_30_22_butt_joint,porosity_w-excessive_penetration_8_10_30_22_butt_joint/10-30-22-0136-04,TEST
Burnthrough,NON_FILLET,3,BSK46,20,165,16.0,3.5,30,burnthrough_weld_15_12-28-22_butt_joint_BSK46,burnthrough_weld_15_12-28-22_butt_joint_BSK46/12-28-22-0271-02,TEST
Burnthrough,NON_FILLET,3,FE410,19,175,22.0,4.0,30,burnthrough_weld_3_10-11-22_Butt_Joint,burnthrough_weld_3_10-11-22_Butt_Joint/10-11-22-0029-02,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,175,23.0,0.0,25,porosity_w-excessive_penetration_14_11_30_22_butt_joint,porosity_w-excessive_penetration_14_11_30_22_butt_joint/11-30-22-0260-04,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,100,21.0,3.0,24,porosity_w-excessive_penetration_9_10_30_22_butt_joint,porosity_w-excessive_penetration_9_10_30_22_butt_joint/10-30-22-0147-04,TEST
Porosity,NON_FILLET,7,FE410,20,150,20.0,0.0,30,porosity_weld_10_10-30-22_plane_plate,porosity_weld_10_10-30-22_plane_plate/10-30-22-0167-03,TEST
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,170,22.0,0.0,30,porosity_w_ep_5_02-26-23_Fe410,porosity_w_ep_5_02-26-23_Fe410/02-26-23-0097-04,TEST
Lack_of_Fusion,NON_FILLET,7,FE410,20,140,18.0,4.0,30,lack_of_fusion_2_10-16-22_butt,lack_of_fusion_2_10-16-22_butt/10-16-22-0010-07,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,180,19.0,3.5,30,excessive_penetration_weld_13_11-27-22_butt,excessive_penetration_weld_13_11-27-22_butt/11-27-22-0221-01,TEST
Lack_of_Fusion,NON_FILLET,7,FE410,20,140,19.0,4.0,30,lack_of_fusion_6_11-20-22_butt,lack_of_fusion_6_11-20-22_butt/11-20-22-0100-07,TEST
Good,NON_FILLET,7,BSK46,20,160,22.0,3.5,30,good_weld_31_12-22-22_plane_plate_BSK46,good_weld_31_12-22-22_plane_plate_BSK46/12-22-22-0489-00,TEST
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,100,21.0,3.0,24,porosity_w-excessive_penetration_9_10_30_22_butt_joint,porosity_w-excessive_penetration_9_10_30_22_butt_joint/10-30-22-0142-04,TEST
Porosity,NON_FILLET,7,FE410,20,150,21.0,0.0,30,porosity_weld_6_10-27-22_plane_plate,porosity_weld_6_10-27-22_plane_plate/10-27-22-0096-03,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,175,18.0,3.5,30,excessive_penetration_weld_12_11-27-22_butt,excessive_penetration_weld_12_11-27-22_butt/11-27-22-0220-01,TEST
Burnthrough,NON_FILLET,3,FE410,20,175,20.0,3.6,30,burnthrough_weld_14_12-14-22_butt_joint,burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0256-02,TEST
Excessive_Penetration,NON_FILLET,3,FE410,20,175,19.0,3.5,30,excessive_penetration_weld_14_11-27-22_butt,excessive_penetration_weld_14_11-27-22_butt/11-27-22-0255-01,TEST
